subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,account_name,industry,country,referral_source,is_trial_y,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,tenure_months,ltv_realized,churn_risk_score,risk_tier
S-5619af,A-1d5444,2024-04-23,,Enterprise,24,4776,57312,False,False,False,False,monthly,False,Company_427,Cybersecurity,US,partner,False,2024-06-01,support,0.0,False,False,4.43,175209.0,,
S-47048b,A-0f7d77,2024-12-31,,Basic,7,133,1596,False,False,False,False,annual,True,Company_457,FinTech,IN,partner,False,,,,,,2.1,2383.0,0.79,High
S-b60208,A-9174e0,2024-12-06,,Enterprise,37,0,0,True,False,False,False,annual,True,Company_73,Cybersecurity,US,partner,False,,,,,,0.89,43181.0,0.69,High
S-64d203,A-f17767,2024-03-20,,Pro,9,441,5292,False,False,False,False,monthly,True,Company_123,DevTools,US,event,True,2023-05-03,pricing,0.0,True,False,,,,
S-a87ff6,A-4e960a,2024-12-08,,Basic,12,228,2736,False,False,False,False,monthly,True,Company_277,FinTech,US,other,True,,,,,,,,,
S-0ff481,A-6c093d,2023-04-30,,Basic,15,285,3420,False,False,False,False,annual,False,Company_12,DevTools,US,partner,True,,,,,,,,,
S-bb3c63,A-94d3da,2023-12-01,,Basic,41,779,9348,False,False,False,False,monthly,True,Company_61,HealthTech,US,other,False,2024-04-12,competitor,0.0,False,False,11.33,206771.0,,
S-55aa8a,A-bad8c1,2023-11-15,,Pro,60,0,0,True,False,False,False,monthly,True,Company_34,FinTech,AU,organic,False,,,,,,22.04,82817.0,0.05,Low
S-196dc6,A-eb2fdc,2024-05-22,,Enterprise,47,9353,112236,False,False,False,False,annual,True,Company_216,DevTools,AU,organic,False,2024-05-26,competitor,0.0,False,False,6.14,146998.0,,
S-afa7a7,A-1b9609,2024-10-03,,Enterprise,25,0,0,True,False,False,False,annual,True,Company_5,EdTech,IN,ads,False,2024-11-16,unknown,0.0,False,False,2.69,95664.0,,
S-fcef74,A-ad64c6,2024-09-08,,Pro,12,588,7056,False,False,False,False,monthly,True,Company_175,DevTools,UK,event,False,2024-07-29,unknown,0.0,True,False,4.3,62986.0,,
S-a3129d,A-712426,2024-12-07,,Enterprise,18,0,0,True,False,False,False,annual,True,Company_155,HealthTech,US,other,False,2024-11-21,pricing,0.0,True,False,0.36,11782.0,,
S-8def89,A-cbd1a3,2024-11-27,,Enterprise,8,1592,19104,False,False,False,False,annual,True,Company_325,DevTools,US,other,False,,,,,,1.18,21913.0,0.69,High
S-a2cde5,A-463db0,2024-12-20,,Pro,15,735,8820,False,False,False,False,annual,False,Company_16,HealthTech,US,partner,False,,,,,,0.85,10613.0,0.83,High
S-c855b0,A-ac14bb,2024-01-16,,Enterprise,71,14129,169548,False,True,False,False,annual,True,Company_15,FinTech,US,partner,False,2024-10-01,competitor,0.0,False,False,11.7,251787.0,,
S-85ddea,A-cc1d8d,2024-12-20,,Enterprise,5,995,11940,False,False,False,False,monthly,True,Company_440,FinTech,US,other,False,2024-12-17,features,0.0,False,False,0.3,7158.0,,
S-982ee2,A-eb2fdc,2024-11-07,,Enterprise,31,6169,74028,False,False,False,False,annual,True,Company_216,DevTools,AU,organic,False,2024-05-26,competitor,0.0,False,False,6.14,146998.0,,
S-6ce11a,A-ac85cd,2024-12-03,,Basic,53,1007,12084,False,False,False,False,annual,True,Company_485,EdTech,US,partner,False,2024-10-20,features,83.94,False,False,2.66,63713.0,,
S-d638c7,A-832ec2,2024-07-25,,Basic,31,589,7068,False,True,False,False,annual,True,Company_19,FinTech,UK,event,True,2023-12-19,unknown,0.0,False,False,,,,
S-f967c2,A-029f69,2024-12-10,,Basic,7,133,1596,False,False,False,False,monthly,True,Company_129,Cybersecurity,CA,event,False,2024-12-14,competitor,32.73,False,False,3.35,58553.0,,
S-196c1e,A-7df7a7,2024-11-04,,Basic,7,133,1596,False,False,False,False,annual,True,Company_125,DevTools,US,organic,False,2024-07-10,budget,0.0,False,False,17.38,247366.0,,
S-559e85,A-53f4e3,2024-12-22,,Pro,29,1421,17052,False,False,False,False,monthly,True,Company_194,Cybersecurity,UK,event,False,,,,,,6.57,32207.0,0.22,Low
S-af7a2c,A-dcc2f0,2024-11-13,,Basic,22,418,5016,False,True,False,False,annual,True,Company_309,FinTech,UK,organic,False,2024-04-10,features,0.0,True,False,8.64,130300.0,,
S-e66253,A-d5a319,2024-11-19,,Enterprise,15,2985,35820,False,False,False,False,annual,True,Company_158,FinTech,US,other,False,,,,,,19.94,210513.0,0.05,Low
S-25f647,A-425e76,2024-07-10,,Basic,37,703,8436,False,False,False,False,monthly,True,Company_110,DevTools,UK,other,False,2023-08-10,competitor,0.0,False,False,2.79,119182.0,,
S-766d8b,A-82861f,2024-05-27,2024-11-15,Enterprise,41,8159,97908,False,False,False,True,monthly,True,Company_350,DevTools,UK,organic,False,2024-05-17,support,0.0,False,False,0.72,168174.0,,
S-39f1ed,A-6dee43,2024-04-27,,Pro,3,147,1764,False,False,False,False,monthly,True,Company_478,FinTech,UK,other,True,2024-01-14,pricing,143.8,False,False,,,,
S-70c734,A-bd4708,2024-09-05,,Pro,37,1813,21756,False,False,False,False,annual,True,Company_257,FinTech,US,ads,True,,,,,,,,,
S-e44831,A-bb2f49,2024-12-26,,Pro,28,1372,16464,False,False,False,False,monthly,False,Company_356,Cybersecurity,US,other,False,,,,,,19.15,239491.0,0.13,Low
S-21c164,A-029f69,2024-12-31,,Basic,34,646,7752,False,False,False,False,annual,True,Company_129,Cybersecurity,CA,event,False,2024-12-14,competitor,32.73,False,False,3.35,58553.0,,
S-d83789,A-104f1a,2024-12-10,,Pro,24,1176,14112,False,False,False,False,monthly,True,Company_89,Cybersecurity,US,other,False,2024-09-06,support,0.0,False,False,0.66,26687.0,,
S-dafec3,A-684255,2024-09-09,,Enterprise,9,1791,21492,False,False,False,False,annual,False,Company_20,FinTech,US,ads,False,2024-07-03,unknown,0.0,False,False,2.63,48154.0,,
S-9cd745,A-cab532,2023-07-24,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,Company_218,DevTools,FR,organic,True,2024-07-10,support,0.0,True,False,,,,
S-90e2d7,A-8ae3fc,2024-07-17,,Basic,31,589,7068,False,False,False,False,annual,True,Company_495,DevTools,CA,ads,False,2024-08-10,budget,0.0,False,False,1.41,14810.0,,
S-ca72d9,A-bcf664,2024-01-29,,Basic,55,1045,12540,False,False,False,False,annual,True,Company_248,DevTools,US,other,False,2024-08-08,competitor,0.0,False,False,14.68,81696.0,,
S-e05562,A-075038,2023-11-08,,Pro,17,833,9996,False,False,False,False,monthly,True,Company_397,HealthTech,UK,ads,False,2024-09-05,features,6.38,False,False,15.83,158466.0,,
S-c14073,A-ba6516,2024-01-30,,Basic,27,513,6156,False,True,False,False,annual,True,Company_154,FinTech,US,ads,False,2024-03-17,budget,0.0,False,False,4.6,163156.0,,
S-01b2dc,A-cc102e,2024-12-23,,Basic,13,247,2964,False,True,False,False,annual,True,Company_443,HealthTech,US,partner,False,2024-04-25,unknown,50.06,False,False,0.33,28372.0,,
S-e25e6e,A-5a92e7,2024-12-07,,Basic,4,76,912,False,False,False,False,monthly,True,Company_413,HealthTech,US,ads,False,2024-11-11,budget,0.0,True,False,0.23,43466.0,,
S-47e122,A-271f46,2023-07-01,,Basic,38,722,8664,False,False,False,False,monthly,True,Company_84,DevTools,US,event,False,2023-03-04,support,0.0,False,False,0.76,91923.0,,
S-5856ab,A-3c1a3f,2024-05-06,2024-11-25,Pro,19,931,11172,False,False,False,True,annual,True,Company_224,DevTools,UK,event,False,,,,,,16.2,92200.0,0.17,Low
S-edd29b,A-592832,2024-12-24,,Enterprise,18,3582,42984,False,False,False,False,annual,True,Company_10,Cybersecurity,US,organic,False,2024-10-04,support,22.66,False,False,0.3,70571.0,,
S-dc77b7,A-cbd1a3,2024-12-29,,Basic,20,380,4560,False,False,False,False,annual,True,Company_325,DevTools,US,other,False,,,,,,1.18,21913.0,0.69,High
S-2d0c1f,A-241e75,2024-07-11,,Pro,46,2254,27048,False,False,False,False,annual,True,Company_242,EdTech,US,partner,False,2024-10-11,unknown,0.0,False,False,3.29,15305.0,,
S-ac42e8,A-417d2f,2024-09-08,,Basic,49,931,11172,False,False,False,False,monthly,False,Company_285,Cybersecurity,IN,partner,True,2024-12-30,budget,0.0,False,False,,,,
S-5c3f50,A-f3ff05,2024-09-11,,Enterprise,4,796,9552,False,False,False,False,annual,True,Company_44,FinTech,IN,other,False,2024-10-20,unknown,0.0,False,False,3.48,53588.0,,
S-84e658,A-922109,2024-08-18,,Enterprise,3,0,0,True,False,False,False,monthly,False,Company_243,Cybersecurity,US,ads,False,2024-08-03,support,0.0,True,True,6.24,71607.0,,
S-1dbbc2,A-42b791,2024-12-30,,Basic,20,380,4560,False,False,False,False,monthly,False,Company_464,FinTech,AU,event,False,,,,,,7.39,47267.0,0.36,Low
S-b633be,A-6c093d,2023-09-26,2024-07-14,Basic,62,0,0,True,False,False,True,monthly,True,Company_12,DevTools,US,partner,True,,,,,,,,,
S-a1676a,A-bb3bd4,2024-05-06,,Pro,23,1127,13524,False,False,False,False,annual,True,Company_340,HealthTech,US,ads,False,2024-06-30,unknown,0.0,False,False,4.07,46110.0,,
S-e958ba,A-417d2f,2024-03-29,,Pro,13,637,7644,False,False,False,False,monthly,True,Company_285,Cybersecurity,IN,partner,True,2024-12-30,budget,0.0,False,False,,,,
S-86571c,A-d26ab4,2024-12-27,,Enterprise,33,6567,78804,False,False,False,False,monthly,True,Company_497,DevTools,UK,organic,False,2024-12-26,pricing,86.02,False,False,1.61,17756.0,,
S-4193dd,A-4e631b,2024-10-13,,Basic,22,418,5016,False,False,False,False,monthly,True,Company_298,FinTech,US,other,False,,,,,,9.53,116838.0,0.3,Low
S-860bc8,A-42e5e1,2024-08-29,,Basic,1,19,228,False,False,False,False,annual,True,Company_118,DevTools,US,ads,False,,,,,,5.75,14786.0,0.5,Medium
S-2e78ce,A-84ebe4,2024-04-15,2024-10-22,Basic,18,342,4104,False,False,False,True,monthly,True,Company_68,FinTech,US,ads,True,2024-01-05,budget,0.0,False,False,,,,
S-b5a1a0,A-474ad4,2023-12-04,,Basic,10,190,2280,False,True,True,False,annual,True,Company_261,EdTech,US,organic,False,,,,,,13.11,51018.0,0.2,Low
S-480226,A-7f6b86,2024-05-21,,Basic,45,855,10260,False,True,False,False,annual,True,Company_299,HealthTech,US,partner,True,2024-07-10,pricing,5.27,False,False,,,,
S-be828b,A-cbbe12,2023-08-09,,Pro,40,1960,23520,False,False,False,False,monthly,True,Company_450,Cybersecurity,DE,partner,False,,,,,,21.35,48294.0,0.13,Low
S-3ffd93,A-cc1d8d,2024-12-23,,Basic,39,741,8892,False,False,False,False,monthly,True,Company_440,FinTech,US,other,False,2024-12-17,features,0.0,False,False,0.3,7158.0,,
S-94d88f,A-ccc747,2024-09-11,,Pro,16,784,9408,False,False,False,False,annual,False,Company_339,HealthTech,FR,event,False,2024-04-15,budget,0.0,False,False,3.09,19616.0,,
S-b27c39,A-484819,2023-06-02,2024-07-03,Basic,18,342,4104,False,True,False,True,monthly,True,Company_109,HealthTech,US,organic,False,2023-12-29,support,0.0,False,False,4.2,187922.0,,
S-d073bb,A-a1bbb6,2023-08-13,,Enterprise,9,1791,21492,False,False,False,False,monthly,True,Company_74,DevTools,CA,organic,False,,,,,,20.89,206389.0,0.05,Low
S-afe3b8,A-cc1d8d,2024-12-10,,Pro,16,784,9408,False,False,False,False,monthly,True,Company_440,FinTech,US,other,False,2024-12-17,features,0.0,False,False,0.3,7158.0,,
S-bbd8b5,A-54ecc2,2023-11-26,,Basic,4,76,912,False,False,False,False,annual,True,Company_289,Cybersecurity,US,partner,False,2024-09-12,unknown,0.0,True,False,15.08,94595.0,,
S-6d10f7,A-7641d3,2024-11-17,,Pro,16,784,9408,False,False,False,False,monthly,True,Company_429,EdTech,US,partner,True,2024-06-07,unknown,96.35,False,False,,,,
S-491d53,A-3cc791,2024-05-23,,Pro,12,588,7056,False,False,False,False,monthly,True,Company_423,EdTech,US,other,False,,,,,,11.7,42843.0,0.28,Low
S-cfedb3,A-54d94a,2024-07-16,,Basic,27,513,6156,False,False,False,False,annual,True,Company_385,Cybersecurity,IN,event,False,,,,,,20.04,76304.0,0.09,Low
S-62a617,A-2d1036,2024-09-23,2024-10-17,Basic,69,1311,15732,False,False,False,True,annual,False,Company_399,FinTech,US,ads,False,2024-10-19,budget,0.0,True,False,4.17,224057.0,,
S-0b3f0c,A-3be56b,2024-06-12,,Enterprise,3,0,0,True,False,False,False,monthly,True,Company_200,HealthTech,IN,event,False,2024-06-20,pricing,0.0,False,False,2.5,94519.0,,
S-e5909f,A-b44e3e,2024-04-17,,Pro,40,1960,23520,False,True,False,False,annual,True,Company_383,Cybersecurity,UK,ads,False,2024-04-14,unknown,0.0,False,False,2.04,268457.0,,
S-53ff75,A-acb7f7,2024-11-26,,Basic,32,608,7296,False,False,True,False,monthly,True,Company_330,EdTech,US,ads,False,2024-03-21,competitor,0.0,True,False,2.46,236179.0,,
S-4a724b,A-00bed1,2024-08-06,,Pro,28,1372,16464,False,False,False,False,annual,True,Company_306,Cybersecurity,US,ads,True,2024-01-03,unknown,21.17,False,False,,,,
S-ce90ba,A-812c5b,2024-04-03,,Pro,55,0,0,True,False,False,False,monthly,True,Company_395,DevTools,CA,organic,False,2024-05-11,support,11.83,False,False,2.5,82438.0,,
S-672dd6,A-05d3b3,2023-08-03,,Enterprise,16,3184,38208,False,False,False,False,monthly,True,Company_213,DevTools,AU,ads,True,2024-03-12,unknown,0.0,False,False,,,,
S-78172b,A-f9cc74,2024-10-30,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,Company_360,DevTools,FR,partner,True,,,,,,,,,
S-ea9f08,A-b9eed8,2024-07-14,,Pro,13,637,7644,False,False,True,False,annual,True,Company_189,Cybersecurity,US,organic,False,,,,,,10.25,62150.0,0.21,Low
S-5aa854,A-328bd0,2024-04-29,,Pro,18,882,10584,False,False,False,False,annual,True,Company_237,HealthTech,AU,partner,False,,,,,,19.55,121456.0,0.06,Low
S-e81358,A-d77f4c,2024-02-29,,Pro,29,1421,17052,False,False,False,False,annual,True,Company_470,DevTools,US,partner,True,2024-10-03,unknown,0.0,False,True,,,,
S-e95f57,A-1986ca,2024-09-24,,Enterprise,20,3980,47760,False,False,False,False,monthly,False,Company_197,HealthTech,IN,ads,False,,,,,,23.03,178304.0,0.07,Low
S-0027d3,A-e693b6,2024-05-04,,Basic,55,1045,12540,False,False,False,False,annual,True,Company_240,FinTech,AU,event,False,2024-10-10,budget,0.0,False,True,16.56,184052.0,,
S-3ce79c,A-781cc0,2024-10-17,,Enterprise,22,4378,52536,False,False,False,False,monthly,False,Company_499,EdTech,US,organic,False,2024-12-09,budget,0.0,True,False,1.25,47042.0,,
S-6e81f5,A-bece89,2024-10-18,,Pro,38,1862,22344,False,False,False,False,annual,True,Company_128,Cybersecurity,IN,event,False,2024-07-27,unknown,53.61,False,False,0.49,144670.0,,
S-775a4f,A-7c83a1,2024-07-18,,Enterprise,19,3781,45372,False,False,False,False,monthly,True,Company_447,Cybersecurity,US,partner,False,2024-05-19,unknown,0.0,True,False,0.43,83334.0,,
S-f4e6c0,A-2f6a32,2024-11-16,,Basic,19,0,0,True,False,False,False,monthly,True,Company_160,HealthTech,US,organic,False,,,,,,4.17,13760.0,0.45,Medium
S-089366,A-e60f9d,2024-11-12,,Basic,29,551,6612,False,False,False,False,annual,True,Company_178,FinTech,US,other,False,,,,,,4.17,88091.0,0.3,Low
S-a19f87,A-bb1486,2024-12-18,,Pro,41,2009,24108,False,False,False,False,annual,True,Company_265,HealthTech,US,organic,False,2024-11-21,budget,0.0,False,False,0.53,20611.0,,
S-2de283,A-117171,2024-11-27,,Pro,45,0,0,True,False,False,False,monthly,True,Company_135,HealthTech,FR,organic,False,2024-10-13,budget,0.0,False,False,1.02,24624.0,,
S-f497df,A-751c58,2024-12-21,,Basic,71,1349,16188,False,False,False,False,annual,True,Company_393,FinTech,UK,organic,False,2024-09-17,budget,64.22,False,False,2.0,51949.0,,
S-c8a4ff,A-fabe19,2024-12-24,2024-12-29,Enterprise,23,4577,54924,False,False,False,True,annual,False,Company_97,DevTools,UK,ads,False,,,,,,1.64,22129.0,0.68,High
S-294d8b,A-9289f6,2024-09-15,,Enterprise,17,3383,40596,False,False,False,False,monthly,True,Company_104,EdTech,US,event,False,2023-08-24,support,17.93,False,False,2.79,77442.0,,
S-a3927a,A-378b99,2024-12-02,2024-12-30,Enterprise,8,1592,19104,False,False,False,True,annual,True,Company_60,EdTech,UK,ads,True,2024-10-12,pricing,0.0,False,False,,,,
S-2cf162,A-a8d89d,2024-04-12,,Basic,13,247,2964,False,False,False,False,annual,True,Company_326,EdTech,US,ads,False,2024-01-18,features,0.0,False,False,1.35,210448.0,,
S-7be036,A-3a7284,2024-12-28,,Pro,31,1519,18228,False,True,False,False,annual,True,Company_93,FinTech,US,organic,False,2024-12-26,unknown,0.0,False,False,1.28,40669.0,,
S-1facfc,A-7df7a7,2024-03-04,,Pro,7,343,4116,False,False,False,False,annual,True,Company_125,DevTools,US,organic,False,2024-07-10,budget,0.0,False,False,17.38,247366.0,,
S-ccdc31,A-970c97,2024-12-16,,Pro,19,931,11172,False,False,False,False,annual,True,Company_477,HealthTech,DE,other,False,,,,,,10.02,79141.0,0.38,Low
S-d3efa2,A-a1bbb6,2023-12-21,,Enterprise,11,2189,26268,False,False,False,False,monthly,True,Company_74,DevTools,CA,organic,False,,,,,,20.89,206389.0,0.05,Low
S-dcc1a5,A-029f69,2024-05-09,,Pro,26,1274,15288,False,False,False,False,annual,False,Company_129,Cybersecurity,CA,event,False,2024-12-14,competitor,32.73,False,False,3.35,58553.0,,
S-0d2fb8,A-43a9e3,2023-09-20,,Basic,22,418,5016,False,False,False,False,annual,False,Company_1,FinTech,IN,other,False,,,,,,16.49,99552.0,0.14,Low
S-0fcf7d,A-e08cd3,2024-11-23,,Pro,67,3283,39396,False,False,False,False,annual,False,Company_475,FinTech,US,ads,True,2024-09-21,competitor,0.0,False,False,,,,
S-e76552,A-474ad4,2024-09-13,,Pro,8,392,4704,False,False,False,False,monthly,False,Company_261,EdTech,US,organic,False,,,,,,13.11,51018.0,0.2,Low
S-c14566,A-313be3,2023-12-11,,Pro,47,2303,27636,False,False,False,False,annual,True,Company_136,EdTech,US,partner,True,2024-03-23,features,43.03,False,False,,,,
S-a2fb62,A-443f6f,2024-12-10,,Pro,19,931,11172,False,False,False,False,annual,True,Company_304,Cybersecurity,US,organic,False,,,,,,0.79,10875.0,0.69,High
S-bd1912,A-0cc442,2024-10-06,2024-10-23,Basic,97,1843,22116,False,False,False,True,monthly,True,Company_198,EdTech,US,organic,False,2024-10-23,budget,59.52,False,False,0.07,149417.0,,
S-d5605e,A-e351e1,2024-11-11,,Basic,33,0,0,True,False,False,False,monthly,False,Company_62,EdTech,US,other,False,2024-10-24,budget,0.0,False,False,0.92,7894.0,,
S-b9c635,A-87aa7b,2024-06-02,,Pro,24,1176,14112,False,False,True,False,monthly,True,Company_433,HealthTech,US,organic,True,2024-12-26,budget,0.0,True,False,,,,
S-f2dd76,A-443b7c,2024-11-13,2024-11-21,Pro,39,0,0,True,False,False,True,monthly,False,Company_280,Cybersecurity,US,other,False,,,,,,3.81,67219.0,0.57,Medium
S-e7de53,A-4a4c2d,2024-07-08,,Basic,54,1026,12312,False,False,False,False,monthly,True,Company_473,DevTools,US,event,False,,,,,,20.01,334627.0,0.16,Low
S-8ed780,A-bc87bc,2024-12-09,,Basic,13,247,2964,False,False,False,False,monthly,True,Company_456,FinTech,US,event,False,,,,,,5.49,19088.0,0.55,Medium
S-6a017c,A-6f8ad2,2024-10-03,,Enterprise,5,995,11940,False,False,False,False,annual,False,Company_57,EdTech,IN,organic,False,,,,,,5.75,86497.0,0.37,Low
S-f2e134,A-4f18f0,2024-08-09,2024-10-07,Basic,25,475,5700,False,False,False,True,monthly,True,Company_145,DevTools,CA,other,True,2024-12-01,features,0.0,False,False,,,,
S-9fbdfb,A-e4144b,2024-11-25,,Enterprise,79,0,0,True,True,False,False,annual,True,Company_316,EdTech,UK,other,False,,,,,,2.3,41394.0,0.5,Medium
S-2416eb,A-cd458b,2024-08-14,,Basic,10,190,2280,False,False,False,False,monthly,True,Company_430,DevTools,US,other,True,2024-11-07,budget,0.0,False,False,,,,
S-20812a,A-5a3eb9,2024-06-14,,Pro,69,3381,40572,False,False,False,False,monthly,True,Company_283,DevTools,CA,other,True,2024-04-28,pricing,0.0,False,False,,,,
S-e88276,A-66224b,2024-12-06,,Basic,92,1748,20976,False,False,False,False,monthly,True,Company_87,HealthTech,US,other,True,,,,,,,,,
S-51cb35,A-18793f,2024-12-20,2024-12-29,Basic,148,2812,33744,False,False,False,True,annual,True,Company_488,EdTech,US,organic,True,2024-12-30,support,25.41,True,False,,,,
S-53e028,A-fdfc91,2024-09-14,,Basic,111,2109,25308,False,False,False,False,monthly,True,Company_414,Cybersecurity,US,ads,False,,,,,,19.88,105724.0,0.16,Low
S-f64908,A-1ac5e0,2024-12-11,,Basic,33,0,0,True,False,False,False,monthly,False,Company_126,DevTools,US,event,False,,,,,,2.37,29700.0,0.49,Medium
S-a0c741,A-40906c,2024-06-19,,Basic,92,1748,20976,False,False,False,False,monthly,False,Company_235,EdTech,US,ads,False,,,,,,9.17,209098.0,0.3,Low
S-65d722,A-df10db,2023-09-23,,Basic,2,38,456,False,False,False,False,monthly,True,Company_143,DevTools,US,other,True,2024-07-12,competitor,0.0,False,False,,,,
S-5b9bb9,A-bc4d48,2024-08-29,,Pro,35,1715,20580,False,False,False,False,annual,False,Company_343,EdTech,US,ads,True,,,,,,,,,
S-84c44b,A-9bfc9f,2024-01-01,,Basic,53,1007,12084,False,True,False,False,monthly,True,Company_228,DevTools,CA,ads,False,,,,,,15.57,96241.0,0.14,Low
S-0fb7bb,A-87aa7b,2024-06-05,,Pro,24,1176,14112,False,False,True,False,annual,False,Company_433,HealthTech,US,organic,True,2024-12-26,budget,0.0,True,False,,,,
S-cdc644,A-76fa4d,2024-12-03,2024-12-31,Enterprise,69,13731,164772,False,False,False,True,annual,True,Company_226,HealthTech,US,event,False,2024-11-26,unknown,1.55,False,False,0.07,74023.0,,
S-c57c91,A-39ddf4,2024-12-24,,Pro,40,1960,23520,False,False,False,False,monthly,True,Company_435,EdTech,US,partner,False,2024-12-13,support,0.0,False,False,0.26,28669.0,,
S-2d7947,A-4e960a,2024-06-04,,Basic,12,228,2736,False,False,False,False,annual,True,Company_277,FinTech,US,other,True,,,,,,,,,
